id,radius,name,hasCollision,breaksOnHit,visibleByTime,hasAnimation,borderBoxLength,borderBoxWidth,borderBoxHeight,materialsFile,definitionFile,modelFile,tags
7567,71.2281,vegastwires06,No,No,"No, visible always",No,23.083,140.433,6.28662,vegasneon.txd,VegasW.ide,vegastwires06.dff,
7568,87.7935,vegastwires07,No,No,"No, visible always",No,175.4874,3.74253,7.9895,vegasneon.txd,VegasW.ide,vegastwires07.dff,
7569,65.5814,vegastwires08,No,No,"No, visible always",No,60.4102,116.2531,6.28662,vegasneon.txd,VegasW.ide,vegastwires08.dff,Wire
757,1.22406,sm_des_pcklypr1,No,No,"No, visible always",No,1.879254,1.8179,1.909581,gta_deserttrees.txd,vegepart.ide,sm_des_pcklypr1.dff,Plants|The bushes
7570,21.7424,vgntelwires17,No,No,"No, visible always",No,5.64514,43.0307,2.72531,vegasneon.txd,VegasW.ide,vgntelwires17.dff,
7571,99.0011,vegastwires09,No,No,"No, visible always",No,197.9673,2.61065,6.28662,vegasneon.txd,VegasW.ide,vegastwires09.dff,
7572,90.8654,vegastwires10,No,No,"No, visible always",No,23.316,180.1192,6.28662,vegasneon.txd,VegasW.ide,vegastwires10.dff,
7573,80.832,vegastwires11,No,No,"No, visible always",No,160.4713,18.56498,6.28662,vegasneon.txd,VegasW.ide,vegastwires11.dff,Wire
7574,65.7581,vegastwires12,No,No,"No, visible always",No,123.9578,43.4905,6.28662,vegasneon.txd,VegasW.ide,vegastwires12.dff,
7575,63.9284,vegastwires13,No,No,"No, visible always",No,126.5858,16.84883,6.28662,vegasneon.txd,VegasW.ide,vegastwires13.dff,
7576,95.478,vegastwires14,No,No,"No, visible always",No,171.6794,83.3719,6.28662,vegasneon.txd,VegasW.ide,vegastwires14.dff,
7577,28.587,vegastwires15,No,No,"No, visible always",No,3.233845,56.7352,6.28662,vegasneon.txd,VegasW.ide,vegastwires15.dff,
7578,113.256,vegastwires16,No,No,"No, visible always",No,202.057,102.5416,6.28662,vegasneon.txd,VegasW.ide,vegastwires16.dff,
7579,81.5459,vgncnstructlnd,Yes,No,"No, visible always",No,134.0956,108.1761,2.82069,miragecasino2.txd,VegasW.ide,vgncnstructlnd.dff,
758,3.62268,sm_scrub_rock6,Yes,No,"No, visible always",No,4.89274,6.21348,2.917497,gtarock_deserts.txd,vegepart.ide,sm_scrub_rock6.dff,
7580,110.039,vegasNroad57,Yes,No,"No, visible always",No,189.9989,111.0627,0.1500702,vgwestground.txd,VegasW.ide,vegasNroad57.dff,
7581,75.4753,mirageroad1,Yes,No,"No, visible always",No,90.8111,120.604,2.37655,vgwestground.txd,VegasW.ide,mirageroad1.dff,
7582,72.2087,miragebuild04,Yes,No,"No, visible always",No,122.4961,82.6017,3.22763,miragecasino2.txd,VegasW.ide,miragebuild04.dff,
7583,64.6028,visagesign1,Yes,No,"No, visible always",No,6.88163,124.3364,10.14517,miragecasino2.txd,VegasW.ide,visagesign1.dff,
7584,105.727,miragebuild01,Yes,No,"No, visible always",No,128.2078,144.8302,103.4747,miragecasino2.txd,VegasW.ide,miragebuild01.dff,Building|High-rise building
7585,149.967,miragebuild05,Yes,No,"No, visible always",No,213.908,206.515,19.86483,miragecasino2.txd,VegasW.ide,miragebuild05.dff,
7586,20.6761,miragebuild07,Yes,No,"No, visible always",No,38.2572,39.2922,12.88894,miragecasino2.txd,VegasW.ide,miragebuild07.dff,
7587,81.5594,miragebuild03,Yes,No,"No, visible always",No,125.9959,103.5785,2.071496,vgwestground.txd,VegasW.ide,miragebuild03.dff,
7588,51.2776,miragebuild02,Yes,No,"No, visible always",No,45.1882,91.9279,12.92795,miragecasino2.txd,VegasW.ide,miragebuild02.dff,
7589,78.9697,miragebuild08,Yes,No,"No, visible always",No,154.7721,35.2449,3.22761,vgwestground.txd,VegasW.ide,miragebuild08.dff,
759,2.55923,sm_bush_large_1,No,No,"No, visible always",No,4.50766,5.07492,3.081654,badlands.txd,vegepart.ide,sm_bush_large_1.dff,
7590,70.8441,miragebuild09,Yes,No,"No, visible always",No,19.11097,140.272,5.848902,vgwestground.txd,VegasW.ide,miragebuild09.dff,
7591,131.998,miragebuild10,Yes,No,"No, visible always",No,190.0322,74.7843,6.048321,miragecasino2.txd,VegasW.ide,miragebuild10.dff,
7592,46.4729,miragebuild11,Yes,No,"No, visible always",No,0.593752,92.2745,1.132217,miragecasino2.txd,VegasW.ide,miragebuild11.dff,
7593,91.9697,miragebuild12,Yes,No,"No, visible always",No,159.9562,40.1666,2.82069,miragecasino2.txd,VegasW.ide,miragebuild12.dff,
7595,28.6388,miragehedge1,Yes,No,"No, visible always",No,4.78861,57.2636,1.5033,miragecasino2.txd,VegasW.ide,miragehedge1.dff,Fences and fencing|Hedge
7596,49.9884,tamomotel1,Yes,No,"No, visible always",No,50.6387,49.5282,8.91265,vgntamotel.txd,VegasW.ide,tamomotel1.dff,
7597,9.688,gingersign1,Yes,No,"No, visible always",No,5.62293,5.75526,19.01193,vgntamotel.txd,VegasW.ide,gingersign1.dff,
7598,32.7381,vgntelwires18,No,No,"No, visible always",No,65.1755,5.64527,2.72531,vegasneon.txd,VegasW.ide,vgntelwires18.dff,Wire
7599,37.7655,stripshopstat,Yes,No,"No, visible always",No,68.49789,18.65334,7.75789,vgnlowbild.txd,VegasW.ide,stripshopstat.dff,
760,1.89373,sm_bush_small_1,No,No,"No, visible always",No,3.53614,3.68328,2.375868,badlands.txd,vegepart.ide,sm_bush_small_1.dff,
7600,44.7222,vegasgolfcrs03,Yes,No,"No, visible always",No,80,40.0035,1.266519,vgnglfcrse1.txd,VegasW.ide,vegasgolfcrs03.dff,Golf|The landscape
7601,54.3317,vegasgolfcrs04,Yes,No,"No, visible always",No,42.5176,99.9997,1.266519,vgnglfcrse1.txd,VegasW.ide,vegasgolfcrs04.dff,
7602,49.9993,vegasgolfcrs05,Yes,No,"No, visible always",No,80,59.9981,1.266515,vgnglfcrse1.txd,VegasW.ide,vegasgolfcrs05.dff,
7603,63.4316,vegasgolfcrs06,Yes,No,"No, visible always",No,120.0002,41.1607,1.266422,vgnglfcrse1.txd,VegasW.ide,vegasgolfcrs06.dff,
7604,49.9997,vegasgolfcrs07,Yes,No,"No, visible always",No,80.0006,59.9991,1.266653,vgnglfcrse1.txd,VegasW.ide,vegasgolfcrs07.dff,Golf|The landscape
7605,42.1145,vegasNroad08,Yes,No,"No, visible always",No,76.9563,73.9486,0.2216044,vgwestground.txd,VegasW.ide,vegasNroad08.dff,Road
7606,9.71396,vegasbigsign1,Yes,No,"No, visible always",No,0.95491,13.52087,11.04142,vgncorp1.txd,VegasW.ide,vegasbigsign1.dff,Posters and signage
7607,43.6205,vgntelwires19,No,No,"No, visible always",No,87.015456,5.64528,2.72531,vegasneon.txd,VegasW.ide,vgntelwires19.dff,Wire
7608,32.7381,vgntelwires20,No,No,"No, visible always",No,65.1754,5.64528,2.72531,vegasneon.txd,VegasW.ide,vgntelwires20.dff,Wire
7609,53.331,vgntelwires21,No,No,"No, visible always",No,106.4776,5.64528,2.72531,vegasneon.txd,VegasW.ide,vgntelwires21.dff,
761,1.707,sm_drybrush_sm1,No,No,"No, visible always",No,2.6597,2.778966,1.628129,badlands.txd,vegepart.ide,sm_drybrush_sm1.dff,
7610,27.706,vgsmallsign1,Yes,No,"No, visible always",No,20.6273,49.229,17.43842,vgnretail2.txd,VegasW.ide,vgsmallsign1.dff,Exterior|Posters and signage
7611,71.7077,vegasstadwall01,Yes,No,"No, visible always",No,140.1989,3.09708,5.87091,vgnbball.txd,VegasW.ide,vegasstadwall01.dff,Fences and fencing
7612,82.6289,vegasstadwall05,Yes,No,"No, visible always",No,164.9849,7.32211,6.04672,vgnbball.txd,VegasW.ide,vegasstadwall05.dff,Fences and fencing
7613,60.1938,vegasstadwall04,Yes,No,"No, visible always",No,7.32031,120.0129,6.046846,vgnbball.txd,VegasW.ide,vegasstadwall04.dff,
7614,64.9871,vegasstadwall03,Yes,No,"No, visible always",No,45.0822,123.0546,5.91552,vgnbball.txd,VegasW.ide,vegasstadwall03.dff,
7615,60.0187,vegasstadwall02,Yes,No,"No, visible always",No,119.9908,3.06937,1.32606,vgnbball.txd,VegasW.ide,vegasstadwall02.dff,
7616,96.8625,vgnballparkland,Yes,No,"No, visible always",No,140.005,139.9912,5.32773,vgnbball.txd,VegasW.ide,vgnballparkland.dff,
7617,19.017,vgnbballscorebrd,Yes,No,"No, visible always",No,21.048,10.97575,23.6601,vgnbballsign2.txd,VegasW.ide,vgnbballscorebrd.dff,
7618,85.3007,vgnwrehse14barb,Yes,No,"No, visible always",No,94.2276,142.9595,0.95925,vegaswrehse1.txd,VegasW.ide,vgnwrehse14barb.dff,
7619,37.2982,vgnabartoirinter2,Yes,No,"No, visible always",No,21.442,64.5943,6.090035,vgnabatoir.txd,VegasW.ide,vgnabartoirinter2.dff,
762,10.3581,new_bushtest,No,No,"No, visible always",No,16.35405,16.82664,12.06157,gta_proc_bush.txd,vegepart.ide,new_bushtest.dff,
7620,23.695,vegasnfrates05,Yes,No,"No, visible always",No,19.99996,35,8,vegaswrehse1.txd,VegasW.ide,vegasnfrates05.dff,
7621,31.5339,vegasnfrates06,Yes,No,"No, visible always",No,55.0002,20.00002,12,vegaswrehse1.txd,VegasW.ide,vegasnfrates06.dff,
7622,31.5339,vegasnfrates07,Yes,No,"No, visible always",No,20.00003,55.0001,12,vegaswrehse1.txd,VegasW.ide,vegasnfrates07.dff,Containers
7623,69.3407,vegaswtrainfence06,Yes,No,"No, visible always",No,127.9099,12.8755,6.14656,vgwestrailrd.txd,VegasW.ide,vegaswtrainfence06.dff,
7624,77.4977,vegaswtrainfence07,Yes,No,"No, visible always",No,132.8699,79.4373,9.0129,vgwestrailrd.txd,VegasW.ide,vegaswtrainfence07.dff,
7625,111.786,vgnhseing129,Yes,No,"No, visible always",No,196.4131,108.565,2.02602,vgwesthseing1.txd,VegasW.ide,vgnhseing129.dff,
7626,114.888,vgnhseland03,Yes,No,"No, visible always",No,201.5955,112.1305,0.2000198,vgwesthseing1.txd,VegasW.ide,vgnhseland03.dff,
7627,109.998,vgnabatoir,Yes,No,"No, visible always",No,80.0002,140.26287,10.88888,vgwestabats.txd,VegasW.ide,vgnabatoir.dff,
7628,81.0497,vgnwrehse14barb01,Yes,No,"No, visible always",No,80.7578,140.5481,0.959251,vegaswrehse1.txd,VegasW.ide,vgnwrehse14barb01.dff,
7629,122.315,vegasNroad56,Yes,No,"No, visible always",No,240.04,47.1621,0.2215938,vgwestground.txd,VegasW.ide,vegasNroad56.dff,
763,8.68843,Ash1_hi,Yes,No,"No, visible always",No,10.74441,10.25207,17.24149,tree3.txd,vegepart.ide,Ash1_hi.dff,
7630,72.3685,venetiancpark01,Yes,No,"No, visible always",No,50.7199,98.2152,12.5449,miragecasino1.txd,VegasW.ide,venetiancpark01.dff,
7631,62.2027,vegasWedge11,Yes,No,"No, visible always",No,60.0552,108.9498,0.300815,vgwestground.txd,VegasW.ide,vegasWedge11.dff,Road
7632,67.0957,vegasWedge22,Yes,No,"No, visible always",No,60.062,120.0004,0.264752,vgwestground.txd,VegasW.ide,vegasWedge22.dff,
7633,99.9969,vegasWedge23,Yes,No,"No, visible always",No,119.9969,159.9953,0.26473575,vgwestground.txd,VegasW.ide,vegasWedge23.dff,
7634,78.1023,vegasWedge24,Yes,No,"No, visible always",No,100.0078,120.0075,0.264778,vgwestground.txd,VegasW.ide,vegasWedge24.dff,Road
7635,73.8704,venetiancpark02,Yes,No,"No, visible always",No,67.0891,81.846,10.32555,miragecasino1.txd,VegasW.ide,venetiancpark02.dff,
7636,50.2203,venetiancpark03,Yes,No,"No, visible always",No,51.0111,50.7201,10.02662,miragecasino1.txd,VegasW.ide,venetiancpark03.dff,Parking
7637,40.1815,vegastwires18,No,No,"No, visible always",No,22.2703,76.9591,6.28662,vegasneon.txd,VegasW.ide,vegastwires18.dff,Wire
7638,85.4777,vegastwires19,No,No,"No, visible always",No,167.627,32.9759,6.28661,vegasneon.txd,VegasW.ide,vegastwires19.dff,
7639,98.494,vegastwires21,No,No,"No, visible always",No,169.8096,108.7562,6.28661,vegasneon.txd,VegasW.ide,vegastwires21.dff,
764,13.4967,Cedar3_hi,Yes,No,"No, visible always",No,10.68344,11.63191,25.7692,tree2.txd,vegepart.ide,Cedar3_hi.dff,
7640,84.4734,vegastwires31,No,No,"No, visible always",No,167.1391,23.833,6.28661,vegasneon.txd,VegasW.ide,vegastwires31.dff,Wire
7641,86.1959,vegastwires32,No,No,"No, visible always",No,169.2915,31.9344,6.28661,vegasneon.txd,VegasW.ide,vegastwires32.dff,
7642,81.3742,vegastwires33,No,No,"No, visible always",No,161.3314,20.4863,6.28661,vegasneon.txd,VegasW.ide,vegastwires33.dff,
7643,115.706,vegastwires34,No,No,"No, visible always",No,228.589,35.4826,6.28661,vegasneon.txd,VegasW.ide,vegastwires34.dff,
7644,116.754,vegastwires35,No,No,"No, visible always",No,232.012,29.3298,6.28661,vegasneon.txd,VegasW.ide,vegastwires35.dff,
7645,60.1667,vegastwires36,No,No,"No, visible always",No,117.9963,22.7488,6.28661,vegasneon.txd,VegasW.ide,vegastwires36.dff,
7646,114.092,vegastwires45,No,No,"No, visible always",No,21.77556,227.05627,6.2885,vegasneon.txd,VegasW.ide,vegastwires45.dff,
7647,79.4815,vegastwires46,No,No,"No, visible always",No,22.11886,157.2911,6.28661,vegasneon.txd,VegasW.ide,vegastwires46.dff,
7648,51.4977,vegastwires47,No,No,"No, visible always",No,43.977,92.9223,6.2885,vegasneon.txd,VegasW.ide,vegastwires47.dff,Wire
7649,56.3771,vegastwires48,No,No,"No, visible always",No,110.5782,21.12968,6.2885,vegasneon.txd,VegasW.ide,vegastwires48.dff,Wire
765,3.79109,Cedar2_hi,Yes,No,"No, visible always",No,5.60032,5.38506,7.45651,tree2.txd,vegepart.ide,Cedar2_hi.dff,Plants|Tree
7650,52.5016,vgnusedcar2,Yes,No,"No, visible always",No,79.8414,56.5635,19.28818,vgnusedcar.txd,VegasW.ide,vgnusedcar2.dff,
7651,159.488,vgnusedcar1,Yes,No,"No, visible always",No,107.42457,263.4439,9.77889,vgnusedcar.txd,VegasW.ide,vgnusedcar1.dff,
7652,27.2885,bunting1,No,No,"No, visible always",No,39.0256,39.0881,1.747616,vgnusedcar.txd,VegasW.ide,bunting1.dff,
7653,38.6299,bunting02,No,No,"No, visible always",No,77.2495402,1.01043,1.747616,vgnusedcar.txd,VegasW.ide,bunting02.dff,
7654,38.7315,bunting04,No,No,"No, visible always",No,77.452653,1.010429,1.747616,vgnusedcar.txd,VegasW.ide,bunting04.dff,
7655,19.3008,bunting06,No,No,"No, visible always",No,38.5807,1.010391,1.747616,vgnusedcar.txd,VegasW.ide,bunting06.dff,
7656,38.7315,bunting08,No,No,"No, visible always",No,77.452744,1.010429,1.747616,vgnusedcar.txd,VegasW.ide,bunting08.dff,
7657,10.1845,plasticsgate1,Yes,No,"No, visible always",No,19.9997,0.1627493,3.44484,vegaswrehse1.txd,VegasW.ide,plasticsgate1.dff,
7658,39.6666,vgnbuild1new,Yes,No,"No, visible always",No,57.5858,35.17691,10.90578,vegasdwntwn1.txd,VegasW.ide,vgnbuild1new.dff,Building|Shops|Stairs
7659,19.302,vgngymsteps,Yes,No,"No, visible always",No,13.64404,33.2324,8.98734,vegasdwntwn1.txd,VegasW.ide,vgngymsteps.dff,
766,10.8314,Cedar1_hi,Yes,No,"No, visible always",No,8.83535,8.71754,21.6464,tree2.txd,vegepart.ide,Cedar1_hi.dff,
7660,64.056,venetiancpark04,Yes,No,"No, visible always",No,65.7684,64.1558,11.57382,miragecasino1.txd,VegasW.ide,venetiancpark04.dff,
7661,66.2931,venetiancpark05,Yes,No,"No, visible always",No,85.5198,65.419,11.57382,miragecasino1.txd,VegasW.ide,venetiancpark05.dff,
7662,24.1484,miragehedge14,Yes,No,"No, visible always",No,2.09952,48.23162,1.370509,vgwestground.txd,VegasW.ide,miragehedge14.dff,
7663,55.719,vgncarshow2,Yes,No,"No, visible always",No,49.3215,62.3448,4.09796,vgnlowbild.txd,VegasW.ide,vgncarshow2.dff,
7664,59.5742,glfcrsgate5_vgs,Yes,No,"No, visible always",No,60.0494,60.0493,3.11964,vgnglfcrse1.txd,VegasW.ide,glfcrsgate5_vgs.dff,
7665,50.9723,glfcrsgate4_vgs,Yes,No,"No, visible always",No,56.58,46.3057,3.11964,vgnglfcrse1.txd,VegasW.ide,glfcrsgate4_vgs.dff,
7666,3.1685,vgswlcmsign2,No,No,"No, visible always",No,2.22583,3.89857,4.47262,vgwwelcome.txd,VegasW.ide,vgswlcmsign2.dff,
767,19.3117,Elmtreegrn_hi,Yes,No,"No, visible always",No,29.2769,28.1931,24.2274,tree1.txd,vegepart.ide,Elmtreegrn_hi.dff,
768,21.0536,Elmtreegrn2_hi,Yes,No,"No, visible always",No,33.4894,35.9151,31.36625,tree1.txd,vegepart.ide,Elmtreegrn2_hi.dff,
7681,48.7216,vegasnotxrefhse1,Yes,No,"No, visible always",No,80.9036,24.0424,5.94398,vgwsavehses.txd,VegasW.ide,vegasnotxrefhse1.dff,
769,16.0553,Locust_hi,Yes,No,"No, visible always",No,24.5939,16.46419,19.35176,tree2.txd,vegepart.ide,Locust_hi.dff,Plants|Tree
7692,60.5235,vgnhseing8282,Yes,No,"No, visible always",No,82.5646,88.4967,1.950877,vgnhseland.txd,VegasW.ide,vgnhseing8282.dff,
7696,87.5034,vgngebuild102,Yes,No,"No, visible always",No,38.7685,140.8292,6.945301,vgngebuild.txd,VegasW.ide,vgngebuild102.dff,
770,9.61233,Pinebg_hi,Yes,No,"No, visible always",No,13.33672,13.42157,16.79046,tree3.txd,vegepart.ide,Pinebg_hi.dff,
7707,2.50018,vgwbom2,No,No,"No, visible always",No,0.0586277,4.00001,3,vgnretail3.txd,VegasW.ide,vgwbom2.dff,
7708,8.12696,vegaswestbmb02,Yes,No,"No, visible always",No,7.31403,13.9526,4.00495,vgnretail3.txd,VegasW.ide,vegaswestbmb02.dff,
7709,2.50018,vgwbom1,No,No,"No, visible always",No,0.0586273,4.00001,3,vgnretail3.txd,VegasW.ide,vgwbom1.dff,
771,16.7907,sprucetree_hi,Yes,No,"No, visible always",No,12.47891,13.04666,33.3992,tree2.txd,vegepart.ide,sprucetree_hi.dff,Needles|Plants|Tree
772,21.6422,Elmred_hi,Yes,No,"No, visible always",No,36.6383,22.88474,32.96816,tree1.txd,vegepart.ide,Elmred_hi.dff,
7729,61.1784,vegasWedge25,Yes,No,"No, visible always",No,50.817767,111.29429,2.929658,vgwsthiway1.txd,VegasW.ide,vegasWedge25.dff,
773,16.2512,Elmdead_hi,Yes,No,"No, visible always",No,22.52838,23.8935,22.3661,tree2.txd,vegepart.ide,Elmdead_hi.dff,
7730,72.8083,vegasWedge21,Yes,No,"No, visible always",No,40.0029,140.0104,1.441628,vgwsthiway1.txd,VegasW.ide,vegasWedge21.dff,
7731,88.4141,vegasWedge26,Yes,No,"No, visible always",No,75.1878,159.9956,4.17081,vgwsthiway1.txd,VegasW.ide,vegasWedge26.dff,
774,24.7257,Elmsparse_hi,Yes,No,"No, visible always",No,39.6891,29.99473,25.94316,tree1.txd,vegepart.ide,Elmsparse_hi.dff,
775,11.7416,Elmwee_hi,Yes,No,"No, visible always",No,10.58358,17.57245,15.91768,tree2.txd,vegepart.ide,Elmwee_hi.dff,
7755,92.238,vegasNroad31,Yes,No,"No, visible always",No,120.0017,154.1748,8.28012,vgwstdirtyrd.txd,VegasW.ide,vegasNroad31.dff,
776,11.6036,Hazelweetree_hi,Yes,No,"No, visible always",No,18.05134,17.55448,19.01935,tree3.txd,vegepart.ide,Hazelweetree_hi.dff,
777,16.6954,Hazeltall_hi,Yes,No,"No, visible always",No,22.6767,24.3567,33.0975,tree3.txd,vegepart.ide,Hazeltall_hi.dff,Plants|Tree
778,10.1402,Elmred_hism,Yes,No,"No, visible always",No,17.16645,10.72241,15.44692,tree1.txd,vegepart.ide,Elmred_hism.dff,
779,4.48936,Pinebg_hism,Yes,No,"No, visible always",No,6.24877,6.28853,7.90722,tree3.txd,vegepart.ide,Pinebg_hism.dff,
780,11.585,Elmsparse_hism,Yes,No,"No, visible always",No,18.59585,14.0537,12.15537,tree1.txd,vegepart.ide,Elmsparse_hism.dff,Plants|Tree
781,5.50142,Elmwee_hism,Yes,No,"No, visible always",No,4.95882,8.23337,7.45811,tree2.txd,vegepart.ide,Elmwee_hism.dff,
782,9.04874,Elmtreegrn_hism,Yes,No,"No, visible always",No,13.71736,13.20955,11.35909,tree1.txd,vegepart.ide,Elmtreegrn_hism.dff,
7832,44.7276,vgnabartoirinter,Yes,No,"No, visible always",No,40.213786,74.0913,9.51963,vgnabatoir.txd,VegasW.ide,vgnabartoirinter.dff,
7834,23.695,vegasnfrates08,Yes,No,"No, visible always",No,19.99997,35,8,vgwestoutwn2.txd,VegasW.ide,vegasnfrates08.dff,
7836,31.5339,vegasnfrates09,Yes,No,"No, visible always",No,20.00002,55,12,vgwestoutwn2.txd,VegasW.ide,vegasnfrates09.dff,
7837,60.6179,vegaswtrainfence08,Yes,No,"No, visible always",No,117.3486,29.8267,6.14656,vgwestrailrd.txd,VegasW.ide,vegaswtrainfence08.dff,
7838,54.3993,vegaswtrainfence01,Yes,No,"No, visible always",No,98.5755,12.87549,6.14656,vgwestrailrd.txd,VegasW.ide,vegaswtrainfence01.dff,
7839,45.6196,vegaswtrainfence02,Yes,No,"No, visible always",No,84.5467,9.23976,6.14656,vgwestrailrd.txd,VegasW.ide,vegaswtrainfence02.dff,
7840,42.6973,vegaswtrainfence03,Yes,No,"No, visible always",No,78.6909,9.23976,6.14656,vgwestrailrd.txd,VegasW.ide,vegaswtrainfence03.dff,
7841,38.3664,vegaswtrainfence04,Yes,No,"No, visible always",No,75.1853,14.04638,6.14656,vgwestrailrd.txd,VegasW.ide,vegaswtrainfence04.dff,
7842,61.2724,vegaswtrainfence05,Yes,No,"No, visible always",No,113.1463,46.6623,6.14656,vgwestrailrd.txd,VegasW.ide,vegaswtrainfence05.dff,
7849,65.7882,vegasNroad62,Yes,No,"No, visible always",No,34.1829,130.0449,8.39471,vgwestground.txd,VegasW.ide,vegasNroad62.dff,
7852,60.8307,vegasNroad63,Yes,No,"No, visible always",No,34.1828,120.0028,8.39472,vgwestground.txd,VegasW.ide,vegasNroad63.dff,Bridges|Road
7854,60.8384,vegasNroad64,Yes,No,"No, visible always",No,34.1826,119.9996,8.38076,vgwstdirtyrd.txd,VegasW.ide,vegasNroad64.dff,Bridges|Road
7861,24.0637,vgnhseing8283,Yes,No,"No, visible always",No,45.2947,15.24933,5.6651,vgwestoutwn2.txd,VegasW.ide,vgnhseing8283.dff,
7862,32.4129,vgntelwires22,No,No,"No, visible always",No,5.64514,64.522,2.72531,vegasneon.txd,VegasW.ide,vgntelwires22.dff,
7863,111.846,vgswindustroad08,Yes,No,"No, visible always",No,100.1907,199.999,0.221594,vgwstdirtyrd.txd,VegasW.ide,vgswindustroad08.dff,
7864,78.2194,vgswindustroad07,Yes,No,"No, visible always",No,120.1001,100.491,0.221604,vgwstdirtyrd.txd,VegasW.ide,vgswindustroad07.dff,
7865,67.0813,vegasWedge27,Yes,No,"No, visible always",No,120.0001,59.9975,0.221574,vgwstdirtyrd.txd,VegasW.ide,vegasWedge27.dff,
7866,89.444,vgswindustroad04,Yes,No,"No, visible always",No,160,80.0058,0.221596,vgwstdirtyrd.txd,VegasW.ide,vgswindustroad04.dff,
7867,78.1043,vgswindustroad03,Yes,No,"No, visible always",No,120.0008,100.0053,0.221596,vgwstdirtyrd.txd,VegasW.ide,vgswindustroad03.dff,
7868,111.81,vegasWedge28,Yes,No,"No, visible always",No,40.0889,219.999,0.221594,vgwstdirtyrd.txd,VegasW.ide,vegasWedge28.dff,
7878,142.659,vegasNroad242,Yes,No,"No, visible always",No,270.956,89.5183,8.09577,vgwsthiway1.txd,VegasW.ide,vegasNroad242.dff,
7880,182.987,vgswstbbllgrnd,Yes,No,"No, visible always",No,283.847,237.13,2.84537,vgwestland.txd,VegasW.ide,vgswstbbllgrnd.dff,
7881,60.828,vegasNroad65,Yes,No,"No, visible always",No,34.1828,119.9996,8.39472,vgwestground.txd,VegasW.ide,vegasNroad65.dff,
7882,210.286,vegasWedge30,Yes,No,"No, visible always",No,300,252.08,180.6945,vgwestcoast.txd,VegasW.ide,vegasWedge30.dff,
7884,72.892,vgnmall1_2,No,No,"No, visible always",No,103.7275,104.3271,4.54818,vgndwntwn2.txd,VegasW.ide,vgnmall1_2.dff,
7885,48.3085,vegasglfhse1,Yes,No,"No, visible always",No,45.9618,84.0997,17.63081,vgnglfcrse1.txd,VegasW.ide,vegasglfhse1.dff,
7889,132.4,vegasWedge29,Yes,No,"No, visible always",No,111.8396,240.006,4.66222,vgwestland2.txd,VegasW.ide,vegasWedge29.dff,
789,34.0588,hashburytree4sfs,Yes,No,"No, visible always",No,60.4032,47.1425,27.2377,gta_tree_boak.txd,vegepart.ide,hashburytree4sfs.dff,Plants|The bushes
7891,4.27771,vgwspry1,Yes,No,"No, visible always",No,0.256637,7.23765,4.55472,vegasbuild.txd,VegasW.ide,vgwspry1.dff,
7892,148.65,visageneon,No,No,"Yes, visible from 20 to 5",No,241.3964,207.391,24.9258,vegasneon.txd,VegasW.ide,visageneon.dff,
7893,5.72213,vegascrashbar04,Yes,No,"No, visible always",No,10.82513,3.53577,1.13451,vgwstdirtyrd.txd,VegasW.ide,vegascrashbar04.dff,
7894,5.72213,vegascrashbar05,Yes,No,"No, visible always",No,10.82513,3.53577,1.13451,vgwstdirtyrd.txd,VegasW.ide,vegascrashbar05.dff,
790,36.5626,sm_fir_tallgroup,Yes,No,"No, visible always",No,30.02056,32.27092,65.8569,gta_tree_pine.txd,vegepart.ide,sm_fir_tallgroup.dff,
7900,9.08497,vgwestbillbrd1,Yes,No,"No, visible always",No,16.88086,0.880129,6.66648,vgncorp1.txd,VegasW.ide,vgwestbillbrd1.dff,
7901,9.08497,vgwestbillbrd02,Yes,No,"No, visible always",No,16.88086,0.88013,6.66648,vgnfrates.txd,VegasW.ide,vgwestbillbrd02.dff,Big boards|Posters and signage
7902,9.09596,vgwestbillbrd03,Yes,No,"No, visible always",No,15.51646,8.74731,7.88064,vgncorp1.txd,VegasW.ide,vgwestbillbrd03.dff,
7903,9.0959,vgwestbillbrd04,Yes,No,"No, visible always",No,15.51655,8.74703,7.88064,vgnfirestat.txd,VegasW.ide,vgwestbillbrd04.dff,
7904,9.01538,vgwestbillbrd05,Yes,No,"No, visible always",No,15.35697,8.13778,7.88064,vgnbball.txd,VegasW.ide,vgwestbillbrd05.dff,
7905,9.01537,vgwestbillbrd06,Yes,No,"No, visible always",No,15.35691,8.13778,7.88064,vgnretail3.txd,VegasW.ide,vgwestbillbrd06.dff,
7906,9.08499,vgwestbillbrd07,Yes,No,"No, visible always",No,16.88091,0.880461,6.66648,vgwstbboard.txd,VegasW.ide,vgwestbillbrd07.dff,
7907,9.08498,vgwestbillbrd08,Yes,No,"No, visible always",No,16.88089,0.880483,6.66648,vgwstbboard.txd,VegasW.ide,vgwestbillbrd08.dff,
7908,9.08498,vgwestbillbrd09,Yes,No,"No, visible always",No,16.88087,0.880183,6.66648,vgwstbboard.txd,VegasW.ide,vgwestbillbrd09.dff,
7909,9.08503,vgwestbillbrd10,Yes,No,"No, visible always",No,16.88097,0.880244,6.66648,vgnusedcar.txd,VegasW.ide,vgwestbillbrd10.dff,
791,61.0153,vbg_fir_copse,Yes,No,"No, visible always",No,65.2506,68.6645,114.829,gta_tree_pine.txd,vegepart.ide,vbg_fir_copse.dff,
